analysis_id	stratum_1	stratum_2	stratum_3	stratum_4	stratum_5	count_value	min_value	max_value	avg_value	stdev_value	median_value	p10_value	p25_value	p75_value	p90_value
907	1315942					38	0	0	0.00000000000000000000	0	0	0	0	0	0
907	1125315					1160	0	19671	109.1982758620689655	1113.722283885244	14	7	7	28	60
907	1778162					24	0	28	14.2916666666666667	4.3686548189959151	14	14	14	14	14
907	723013					26	0	1498	176.8846153846153846	283.869170840805	133	0	77	203	252
907	1112807					17	14	90	31.4705882352941176	24.8548728800280317	21	14	14	30	90
907	1326303					36	0	15953	4549.1388888888888889	3982.348970521779	3941	399	1197	5936	9645
907	734354					6	30	30	30.0000000000000000	0	30	30	30	30	30
907	1174888					164	0	7223	113.8536585365853659	650.445503240602	28	0	7	45	92
907	1551099					12	0	0	0.00000000000000000000	0	0	0	0	0	0
907	1154343					69	152	31497	12539.826086956522	8596.645539286414	11463	1113	5533	19260	24083
907	1318011					18	0	0	0.00000000000000000000	0	0	0	0	0	0
907	1192710					28	0	0	0.00000000000000000000	0	0	0	0	0	0
907	1397599					217	0	148	20.3963133640552995	29.5879039544856383	0	0	0	30	59
907	1167322					15	14	21	17.2666666666666667	3.6147844564602558	14	14	14	21	21
907	1713332					381	0	147	15.7480314960629921	12.2263532265372580	14	7	14	21	21
907	1548195					99	0	1080	340.1919191919191919	158.097017279928	360	0	360	360	360
907	1596977					40	0	27146	8501.0250000000000000	5850.676776489086	7056	1589	4753	11305	17248
907	1388796					18	0	0	0.00000000000000000000	0	0	0	0	0	0
907	1503184					10	0	720	360.0000000000000000	169.705627484771	360	0	360	360	360
907	718583					16	0	0	0.00000000000000000000	0	0	0	0	0	0
907	1503297					48	0	26033	8380.1875000000000000	5932.365588425417	7049	1484	4081	10878	16002
907	40222444					8	0	0	0.00000000000000000000	0	0	0	0	0	0
907	715997					14	0	690	70.7142857142857143	195.348378572716	0	0	0	0	300
907	1115008					315	0	17704	389.9904761904761905	2110.410766135312	21	0	0	30	67
907	1759842					266	0	147	15.8947368421052632	14.2909197495814509	14	7	7	21	21
907	1137529					51	168	21147	6236.1764705882352941	4665.234813836844	4452	1484	3339	9275	12614
907	1557272					40	0	0	0.00000000000000000000	0	0	0	0	0	0
907	40226742					84	0	28477	11190.833333333333	7152.370574806470	10669	1765	5846	16234	22170
907	1395058					94	60	30021	9606.8404255319148936	7569.647620813960	9245	60	2938	15181	20025
907	1518198					37	0	360	340.5405405405405405	82.5276366486452271	360	360	360	360	360
907	1519936					168	0	1080	368.6726190476190476	166.704819877366	360	360	360	360	360
2000907	0.110000 secs					6									
1003						1160	1	26	6.4353448275862069	3.5644141452006445	6	2	4	8	11
2001003	0.062045 secs					6									
1006	0	8507				256	0	101	33.140625	16.8312195333669	34	11	22	42	48
1006	0	8532				236	0	79	28.6737288135593	13.9469934407665	32	9	18	40	44
1006	28060	8507				68	1	101	41.8088235294118	24.6729396471937	43	4	20	57	74
1006	28060	8532				86	0	109	27.3488372093023	22.2254583447004	18	5	10	43	56
1006	75036	8507				23	30	65	44.5652173913044	9.9490798430468	42	33	38	51	58
1006	75036	8532				10	32	50	41.2	5.86515131944607	40	32	36	47	47
1006	78272	8507				32	5	86	39.1875	23.7316142756668	41	10	13	57	67
1006	78272	8532				34	1	68	30.6176470588235	20.7116051583477	30	8	13	44	63
1006	79740	8507				7	51	81	67.5714285714286	10.1957040439776	71	51	61	76	81
1006	80502	8507				37	60	91	69.1621621621622	10.3320254911973	70	60	60	71	90
1006	80502	8532				26	60	90	71.4230769230769	9.41561714142234	70	60	61	80	81
1006	81151	8507				51	1	100	37.7647058823529	27.5365852896063	30	4	16	57	73
1006	81151	8532				51	2	94	31.5490196078431	23.8975427401984	21	6	12	54	62
1006	133834	8507				8	0	2	0.875	0.640869944461656	1	0	0	1	2
1006	133834	8532				14	0	3	0.642857142857143	0.928782731664065	0	0	0	1	2
1006	134438	8507				7	18	34	28.1428571428571	5.39841246505462	30	18	25	32	34
1006	134438	8532				6	18	30	25.8333333333333	4.21505239192429	26	18	25	28	30
1006	137613	8532				25	19	50	32	8.31163842652779	31	23	27	36	45
1006	192279	8507				26	29	70	46.0769230769231	10.8329980224242	45	30	38	55	60
1006	192279	8532				14	33	75	45.9285714285714	12.1114331599036	42	34	36	56	58
1006	195588	8532				20	20	59	40.15	12.4404899209671	42	21	31	48	55
1006	199076	8532				29	18	51	34	10.0463212883409	33	22	25	44	48
1006	200970	8507				38	60	87	67.3421052631579	6.92928105856735	65	61	63	70	77
1006	201826	8507				51	20	51	34.921568627451	9.00631586666802	33	25	28	42	48
1006	201826	8532				38	18	51	34.9210526315789	9.27181599445291	32	22	28	42	49
1006	257012	8507				146	0	79	26.6164383561644	20.0025033860756	22	4	10	44	54
1006	257012	8532				135	0	80	28.4666666666667	20.2395357152813	25	3	12	44	59
1006	258780	8507				11	22	59	34.4545454545455	9.91326017376359	34	25	28	38	42
1006	258780	8532				9	20	59	34.5555555555556	12.187197289688	31	20	30	40	59
1006	260139	8507				242	1	104	43.7479338842975	23.1598830401935	43	14	26	61	74
1006	260139	8532				239	0	99	34.8451882845188	22.143086252077	33	6	15	50	64
1006	261325	8507				14	19	96	48	20.8400501992604	42	28	36	60	78
1006	261325	8532				17	21	69	38.2352941176471	13.7546783484961	36	24	28	43	67
1006	313217	8507				24	46	98	66.5833333333333	14.7763520433883	65	48	52	75	85
1006	313217	8532				12	52	82	65.6666666666667	11.3003083894631	64	53	54	76	80
1006	317576	8507				58	2	97	52.2068965517241	22.1476374889059	57	17	37	67	77
1006	317576	8532				19	5	99	45.4736842105263	29.3416056916012	40	6	17	75	88
1006	320128	8507				163	18	50	20.1104294478528	6.28343514503361	18	18	18	18	25
1006	320128	8532				162	18	49	19.2345679012346	4.87169950051428	18	18	18	18	19
1006	321042	8507				25	2	93	38.88	23.2689349419636	31	13	22	55	69
1006	321042	8532				23	1	58	25.3478260869565	17.3299758580647	19	8	12	41	53
1006	372328	8507				52	0	68	12.7307692307692	19.9961911908688	3	1	1	13	50
1006	372328	8532				62	0	80	11.5967741935484	19.5166676789978	3	0	1	10	45
1006	375671	8507				9	7	73	51	23.6484671807709	60	7	38	69	73
1006	375671	8532				6	28	61	47.5	10.821275340735	48	28	47	52	61
1006	378001	8507				34	3	77	37.3529411764706	20.823766074166	36	10	21	52	58
1006	378001	8532				37	1	85	36.6486486486486	18.8402881203143	35	11	24	51	61
1006	378419	8507				24	69	91	77.9583333333333	5.91592667346352	78	71	72	82	84
1006	378419	8532				17	69	89	78.3529411764706	5.34954643486936	79	70	76	81	86
1006	380378	8507				8	0	35	12.875	12.6540507348438	10	0	0	16	35
1006	380378	8532				8	0	41	9.125	14.106103035819	2	0	0	13	41
1006	381316	8507				37	21	90	60.6216216216216	18.1251074347028	60	31	52	70	88
1006	381316	8532				22	20	103	56.5909090909091	22.1803411260407	51	27	43	73	83
1006	432867	8507				81	40	79	52.9382716049383	9.68806698858491	50	42	46	61	67
1006	432867	8532				60	40	76	53.0166666666667	10.000833298614	50	42	44	58	69
1006	436096	8507				19	14	86	30.2105263157895	20.4819132878212	19	14	15	49	58
1006	436096	8532				38	14	75	27.8157894736842	18.1537804314826	20	14	15	32	66
1006	436940	8507				51	21	55	36.9607843137255	9.07956118832562	34	27	29	45	50
1006	436940	8532				36	19	52	37.25	8.8265023002967	35	27	31	44	50
1006	439393	8532				20	22	50	30.7	7.30608974543983	29	22	26	32	35
1006	439777	8507				224	18	78	37.2008928571429	11.4871657417183	36	23	28	45	51
1006	439777	8532				154	16	83	32.4350649350649	11.0541893544184	31	21	24	40	47
1006	440086	8507				7	7	14	10.2857142857143	2.6903708365382	9	7	8	13	14
1006	440086	8532				6	9	13	10.6666666666667	1.63299316185545	10	9	9	12	13
1006	440448	8507				29	5	79	27.9310344827586	18.6335546690885	22	5	16	40	54
1006	440448	8532				27	1	72	24.6666666666667	18.7206180042631	24	2	11	35	54
1006	440674	8507				8	25	78	48.5	21.3875798403787	35	25	26	62	78
1006	443614	8507				26	29	70	46.0769230769231	10.8329980224242	45	30	38	55	60
1006	443614	8532				11	34	75	48.2727272727273	12.5386674658108	49	36	37	57	58
1006	4029498	8507				21	0	58	13.2857142857143	15.7198691379504	9	0	1	16	35
1006	4029498	8532				21	0	79	10.1904761904762	19.309632434666	0	0	0	12	32
1006	4048171	8507				17	2	5	3.52941176470588	1.12459142907677	4	2	3	4	5
1006	4048171	8532				15	2	5	3.4	1.18321595661992	4	2	2	4	5
1006	4051466	8507				16	2	4	2.9375	0.928708781050336	3	2	2	4	4
1006	4051466	8532				14	2	4	3.21428571428571	0.892582375303981	3	2	2	4	4
1006	4055754	8507				19	14	62	29.8947368421053	16.8783053942763	20	14	14	48	51
1006	4055754	8532				41	14	75	27.8048780487805	17.3640714007331	20	15	15	31	56
1006	4056621	8532				9	16	48	27.3333333333333	10.6653645038508	24	16	19	32	48
1006	4059173	8507				19	1	85	38.3157894736842	30.0371115484735	38	3	9	75	76
1006	4059173	8532				16	1	107	51.6875	35.8770469799285	54	8	9	78	100
1006	4078393	8532				202	15	51	32.039603960396	9.17537347737614	31	20	25	38	46
1006	4079749	8507				17	38	60	48	6.80073525436772	49	38	43	53	59
1006	4079749	8532				10	36	58	48	8.65383665716478	45	36	39	55	58
1006	4079750	8507				40	31	64	47.075	8.78923438222244	45	36	39	54	60
1006	4079750	8532				23	31	63	48.5652173913044	8.52176937963495	48	36	43	55	59
1006	4084167	8507				7	0	44	13.5714285714286	15.6403020309407	8	0	1	24	44
1006	4109685	8507				21	1	88	37.5238095238095	25.6254152115025	30	6	22	46	69
1006	4109685	8532				21	7	82	43.2380952380952	18.7000127323613	43	17	37	49	66
1006	4112343	8507				259	0	103	41.5598455598456	23.5019232590714	42	9	22	60	71
1006	4112343	8532				255	1	95	36.9529411764706	21.5358550408161	38	9	19	53	64
1006	4112853	8532				26	28	82	53.5769230769231	13.2458992202812	52	35	46	63	71
1006	4113008	8507				19	5	87	44.2631578947368	22.1581239309728	43	12	24	61	69
1006	4113008	8532				15	5	65	44.4	19.0368064548653	50	14	38	62	63
1006	4115276	8507				8	53	81	68.875	9.06228448019593	68	53	63	76	81
1006	4116491	8532				31	21	52	36.2258064516129	9.0248164428955	38	26	28	45	46
1006	4120314	8507				52	21	53	35.8269230769231	9.09798761167557	33	25	28	44	50
1006	4120314	8532				36	19	52	36.5555555555556	9.25957248147465	35	25	28	44	50
1006	4129902	8507				41	60	87	67.1707317073171	6.7375902184104	65	61	63	69	76
1006	4134304	8507				18	5	82	37.6666666666667	26.7955220139485	25	10	14	72	76
1006	4134304	8532				15	3	100	34.4666666666667	28.1523068495706	26	10	12	47	91
1006	4142905	8507				15	1	87	40.3333333333333	35.4494945897211	16	3	9	76	80
1006	4142905	8532				6	4	70	26	25.3850349615674	14	4	11	43	70
1006	4152936	8507				16	3	82	40.3125	29.0533274055371	45	9	11	58	82
1006	4152936	8532				8	9	80	43.125	25.0909061500092	40	9	12	57	80
1006	4155034	8507				19	2	90	44.8947368421053	29.2857468875259	50	6	12	65	88
1006	4155034	8532				17	3	87	47.5294117647059	28.4190025490402	51	3	31	67	84
1006	4156265	8507				15	5	83	44.3333333333333	23.6995077304713	50	14	23	61	78
1006	4156265	8532				12	4	82	41.4166666666667	21.0084759229712	33	23	27	49	66
1006	4166224	8507				11	5	54	26.3636363636364	17.8844777797549	26	5	6	42	49
1006	4166224	8532				8	12	43	24.125	10.6158574110351	24	12	14	28	43
1006	4196262	8507				8	60	69	64	3.25137333621173	63	60	62	63	69
1006	4208104	8507				19	15	72	39.6315789473684	17.926425330952	31	22	25	58	71
1006	4208104	8532				39	14	88	35.8205128205128	18.9443392390386	30	18	21	46	67
1006	4214376	8507				26	24	55	41.3461538461538	8.03463655776567	42	30	36	48	51
1006	4214376	8532				19	23	51	39.7894736842105	8.29041580091414	41	26	33	47	50
1006	4217975	8532				224	15	51	30.3348214285714	10.0250556942096	28	19	22	37	46
1006	4218106	8507				8	27	64	44.625	11.070391656512	44	27	34	46	64
1006	4218389	8507				27	1	89	46.7407407407407	27.1457499047593	48	5	22	70	80
1006	4218389	8532				24	3	71	36.2916666666667	17.2134405692727	33	14	24	49	58
1006	4226121	8507				10	36	60	44.8	8.35064867739826	40	36	38	53	55
1006	4229440	8507				41	52	93	72.2926829268293	9.71659380245728	70	63	65	79	86
1006	4229440	8532				21	52	95	72.6666666666667	13.8576092214109	73	55	63	85	89
1006	4237458	8507				26	2	95	52.3461538461538	28.8651240187078	63	12	23	76	82
1006	4237458	8532				15	1	83	32.8	29.3749164132549	17	6	12	67	82
1006	4262136	8532				19	19	48	36.3157894736842	9.46955725574765	39	23	29	45	47
1006	4278672	8507				20	7	100	50.75	32.7235228447125	41	10	18	79	89
1006	4278672	8532				19	1	95	50.2631578947368	29.677604922199	46	4	23	71	94
1006	4280726	8507				10	2	5	3.5	1.17851130197758	3	2	3	5	5
1006	4280726	8532				8	2	5	3.25	1.16496474502144	3	2	2	4	5
1006	4283893	8507				37	1	104	43.4054054054054	25.0958821981476	47	11	19	64	71
1006	4283893	8532				44	0	90	47.3636363636364	22.9094180989421	52	17	29	62	73
1006	4285898	8507				53	50	80	60.2830188679245	10.1078365609039	55	50	50	70	75
1006	4285898	8532				37	50	75	59.2702702702703	7.29782558425852	60	50	55	65	70
1006	4294548	8507				36	2	91	40.5833333333333	23.337737679561	38	11	25	55	73
1006	4294548	8532				26	3	80	44.8076923076923	20.2247753624494	48	13	29	62	69
1006	4296204	8507				6	9	57	33.5	21.0119013894507	28	9	11	55	57
1006	4296204	8532				15	7	74	46.6	17.7071414164697	47	24	36	58	69
1006	4296205	8532				18	13	76	43.1111111111111	16.7538894128353	44	21	32	53	70
1006	4309027	8532				9	53	68	58.4444444444444	4.8762462794426	58	53	54	61	68
1006	4310703	8507				8	53	81	68.875	9.06228448019593	68	53	63	76	81
1006	4311629	8507				202	18	55	34.7871287128713	9.93407286338249	34	22	27	43	48
1006	4311629	8532				175	18	55	33.1085714285714	10.1983030881853	33	21	23	42	47
1006	4329847	8507				23	28	101	63.8260869565217	19.7798156391653	68	37	46	77	88
1006	37016354	8507				16	27	64	42.5625	11.1473090923326	39	30	34	47	60
1006	37016354	8532				17	30	61	42.1176470588235	10.6059084531994	40	30	33	53	56
1006	37017023	8507				18	51	81	64.2222222222222	10.52479177134	62	51	56	71	81
1006	40318618	8532				41	20	51	35.9756097560976	10.0436243579647	35	24	27	46	49
1006	40479768	8532				6	1	75	30.8333333333333	27.2574148933215	18	1	18	52	75
1006	40480160	8507				7	70	100	81.5714285714286	11.8723367940933	75	70	72	92	100
1006	40480160	8532				10	71	100	86.1	10.2680734966854	85	71	76	95	100
1006	40481087	8507				371	0	107	41.7762803234501	23.7871434311289	43	11	22	61	73
1006	40481087	8532				368	0	103	36.8885869565217	22.8714231023807	37	7	17	52	68
1006	40486433	8507				10	2	5	2.9	0.994428926011753	3	2	2	3	4
1006	40486433	8532				18	2	6	3.5	1.04318516770401	3	2	3	4	5
1006	43530652	8507				24	14	76	29.1666666666667	15.8434368984013	26	14	14	35	49
1006	43530652	8532				37	14	76	28.8108108108108	18.9895261157856	22	14	15	33	71
1006	43530656	8507				6	41	62	50.6666666666667	8.31063575586529	51	41	41	55	62
2001006	0.373006 secs					6									
1007	37016354					33	1	1	1.00000000000000000000	0	1	1	1	1	1
1007	321042					48	1	1	1.00000000000000000000	0	1	1	1	1	1
1007	4237458					43	30	90	62.8372093023255814	22.4647133168338130	60	30	60	90	90
1007	40480160					19	1	90	52.1578947368421053	29.6390567361804940	30	30	30	90	90
1007	4280726					18	1	6207	629.7222222222222222	1839.461359956018	1	1	1	1	5112
1007	195588					20	31	54	42.5000000000000000	7.1635039941137892	42	32	36	49	51
1007	443614					37	1	1	1.00000000000000000000	0	1	1	1	1	1
1007	255848					9	1	1	1.00000000000000000000	0	1	1	1	1	1
1007	40479422					7	37	67	45.5714285714285714	14.6385010942279977	37	37	37	67	67
1007	4262136					20	7	14	10.5000000000000000	3.5909242322980393	7	7	7	14	14
1007	4180790					7	1	895	362.1428571428571429	451.688103515183	1	1	1	856	895
1007	43530656					9	1	1	1.00000000000000000000	0	1	1	1	1	1
1007	4035415					9	1	60	33.4444444444444444	17.7982520989499915	30	1	30	30	60
1007	4329847					27	1	1	1.00000000000000000000	0	1	1	1	1	1
1007	4230399					9	1	90	56.7777777777777778	34.7986270482679308	60	1	30	90	90
1007	4079750					63	1	1	1.00000000000000000000	0	1	1	1	1	1
1007	79740					11	1	731	294.2727272727272727	340.909692120682	1	1	1	637	717
1007	4029498					42	1	1	1.00000000000000000000	0	1	1	1	1	1
1007	4214376					45	1	1	1.00000000000000000000	0	1	1	1	1	1
1007	81151					106	14	35	26.0849056603773585	7.5783123193797505	28	14	21	35	35
1007	440674					12	1	1	1.00000000000000000000	0	1	1	1	1	1
1007	4229440					62	1	1	1.00000000000000000000	0	1	1	1	1	1
1007	4309027					12	1	1	1.00000000000000000000	0	1	1	1	1	1
1007	4296204					21	14	35	26.6666666666666667	8.4636477557453520	28	14	21	35	35
1007	4156265					27	14	21	17.6296296296296296	3.5642255405212089	21	14	14	21	21
1007	4283893					84	1	238	73.6904761904761905	50.3967335407538048	63	28	35	98	140
1007	440448					56	1	1	1.00000000000000000000	0	1	1	1	1	1
1007	4055754					60	1	1	1.00000000000000000000	0	1	1	1	1	1
1007	4155034					36	13	21	16.5000000000000000	3.4351128074635336	14	14	14	21	21
1007	201826					89	1	1	1.00000000000000000000	0	1	1	1	1	1
1007	4113008					35	14	21	17.2000000000000000	3.5380286967213154	14	14	14	21	21
1007	378001					75	30	61	45.2133333333333333	15.0873970435443088	59	30	30	60	60
1007	4196262					8	1	1	1.00000000000000000000	0	1	1	1	1	1
1007	372328					149	1	662	148.8120805369127517	112.8764194563716983	122	38	72	186	325
1007	4278672					41	29	90	56.2926829268292683	23.4192697392969796	60	30	30	60	90
1007	4112853					28	1	1	1.00000000000000000000	0	1	1	1	1	1
1007	80502					63	1	1	1.00000000000000000000	0	1	1	1	1	1
1007	137613					25	1	35	22.4400000000000000	7.7086531465187441	21	14	21	28	35
1007	4285898					100	1	900	258.1100000000000000	245.449902107221	360	1	1	450	510
1007	4149245					6	37	67	62.0000000000000000	12.2474487139158905	67	37	67	67	67
1007	4146173					8	30	60	45.0000000000000000	16.0356745147454631	30	30	30	60	60
1007	4079749					27	1	1	1.00000000000000000000	0	1	1	1	1	1
1007	4109685					43	14	21	18.2325581395348837	3.4629825385086053	21	14	14	21	21
1007	320128					325	1	1	1.00000000000000000000	0	1	1	1	1	1
1007	0					587	1	16	1.0255536626916525	0.61911625755974705531	1	1	1	1	1
1007	200970					38	1	1	1.00000000000000000000	0	1	1	1	1	1
1007	4311629					377	1	1	1.00000000000000000000	0	1	1	1	1	1
1007	4116491					43	31	55	43.0465116279069767	7.1911105453095054	44	33	37	50	53
1007	4132546					8	1	1	1.00000000000000000000	0	1	1	1	1	1
1007	43530652					61	1	1	1.00000000000000000000	0	1	1	1	1	1
1007	4129902					41	1	1	1.00000000000000000000	0	1	1	1	1	1
1007	4218389					53	1	35	28.8113207547169811	6.8754205571328925	28	21	21	35	35
1007	4078393					202	1	1	1.00000000000000000000	0	1	1	1	1	1
1007	199076					29	1	1	1.00000000000000000000	0	1	1	1	1	1
1007	40486433					28	1	6207	874.5357142857142857	2179.829920007231	1	1	1	1	6207
1007	4059173					35	30	90	59.9714285714285714	25.1366684514940471	60	30	30	90	90
1007	4294548					66	1	343	51.1666666666666667	59.3191066205182346	35	7	14	63	126
1007	40481087					1189	1	21	14.0285954583683768	5.6910517920986914	14	7	7	21	21
1007	317576					77	1	1	1.00000000000000000000	0	1	1	1	1	1
1007	4043241					8	1	1	1.00000000000000000000	0	1	1	1	1	1
1007	439393					20	28	63	46.2000000000000000	9.4735087703053630	49	28	42	49	56
1007	4226121					15	1	1	1.00000000000000000000	0	1	1	1	1	1
1007	192279					40	1	1	1.00000000000000000000	0	1	1	1	1	1
1007	78272					66	14	35	23.2121212121212121	7.5763095370019169	21	14	14	28	35
1007	375671					15	30	60	46.0666666666666667	15.4201476121648194	60	30	30	60	60
1007	381316					59	1	1	1.00000000000000000000	0	1	1	1	1	1
1007	261325					31	1	1	1.00000000000000000000	0	1	1	1	1	1
1007	4166224					19	1	1	1.00000000000000000000	0	1	1	1	1	1
1007	28060					160	7	13	9.8750000000000000	2.1360929478281151	10	7	8	12	13
1007	436096					57	1	1	1.00000000000000000000	0	1	1	1	1	1
1007	4001336					8	1	60	30.2500000000000000	22.3015053944154823	30	1	1	30	60
1007	4051466					30	1	6634	2759.5333333333333333	3008.826827546065	1	1	1	5904	6303
1007	432867					141	1	1	1.00000000000000000000	0	1	1	1	1	1
1007	4316217					7	1	1	1.00000000000000000000	0	1	1	1	1	1
1007	4208104					58	1	1	1.00000000000000000000	0	1	1	1	1	1
1007	75036					33	1	1	1.00000000000000000000	0	1	1	1	1	1
1007	4217975					531	1	231	137.5517890772128060	98.1235775121061083	210	13	21	217	224
1007	37017023					23	1	510	55.6521739130434783	146.254015856489	1	1	1	1	360
1007	134438					13	1	1206	508.5384615384615385	366.377450039486	396	1	363	574	1140
1007	380378					16	1	1	1.00000000000000000000	0	1	1	1	1	1
1007	4115276					12	1	1	1.00000000000000000000	0	1	1	1	1	1
1007	4084167					12	0	1	0.16666666666666666667	0.38924947208076148546	0	0	0	0	1
1007	4134304					34	1	90	53.8529411764705882	27.3563823952292840	60	30	30	90	90
1007	4296205					22	14	35	22.5909090909090909	8.6225567466085631	21	14	14	28	35
1007	40479768					8	37	67	54.8750000000000000	14.9898775369056492	60	37	37	67	67
1007	4094814					6	1	90	15.8333333333333333	36.3340978512838085	1	1	1	1	90
1007	440086					13	1	4025	1132.7692307692307692	1431.535781008527	553	1	56	1267	3295
1007	439777					378	0	231	16.0185185185185185	55.4624845216235083	1	1	1	1	1
1007	4048171					32	1	5112	160.7187500000000000	903.505689661111	1	1	1	1	1
1007	260139					598	1	44	10.5819397993311037	3.8514033966429681	14	7	7	14	14
1007	40318618					43	7	14	11.3720930232558140	3.4088348506138707	14	7	7	14	14
1007	436940					87	1	1	1.00000000000000000000	0	1	1	1	1	1
1007	4112343					670	1	13	9.9522388059701493	2.1100059301098473	10	7	8	12	13
1007	257012					282	1	22707	166.7624113475177305	1569.857122362378	1	1	1	1	1
1007	4218106					9	1	1	1.00000000000000000000	0	1	1	1	1	1
1007	4056621					9	1	1	1.00000000000000000000	0	1	1	1	1	1
1007	4310703					12	1	1	1.00000000000000000000	0	1	1	1	1	1
1007	133834					22	1	6540	1648.2272727272727273	2759.455949342848	1	1	1	5527	6132
1007	4152936					24	14	21	17.7916666666666667	3.5628416439283609	21	14	14	21	21
1007	258780					20	1	1	1.00000000000000000000	0	1	1	1	1	1
1007	4142905					21	30	90	55.6666666666666667	25.5408170059873639	60	30	30	89	90
1007	313217					36	1	1	1.00000000000000000000	0	1	1	1	1	1
1007	378419					41	1	1	1.00000000000000000000	0	1	1	1	1	1
1007	4120314					88	1	1	1.00000000000000000000	0	1	1	1	1	1
2001007	0.079996 secs					6									
2001406	0.059024 secs					6									
2001407	0.308006 secs					6									
2001502	0.268003 secs					6									
2001503	0.268045 secs					6									
2001504	0.124980 secs					6									
2001505	0.251003 secs					6									
2001506	0.115942 secs					6									
2001507	0.247003 secs					6									
2001508	0.259023 secs					6									
2001509	0.120995 secs					6									
2001510	0.125994 secs					6									
2001511	0.375007 secs					6									
2001602	0.131001 secs					6									
2001603	0.265000 secs					6									
2001604	0.136985 secs					6									
2001605	0.137004 secs					6									
2001606	0.402017 secs					6									
2001607	0.253042 secs					6									
2001608	0.270986 secs					6									
1803						1178	18	70	31.9117147707979626	10.8386959910721936	32	20	22	40	45
2001803	0.333001 secs					6									
1806	0	8507				587	0	98	36.6541737649063	24.3741735582055	37	2	16	56	69
1806	0	8532				591	0	99	32.0862944162437	22.3715390840938	31	1	13	48	61
1806	3000285	8507				258	18	99	55.7325581395349	16.0539637773209	56	35	44	66	76
1806	3000285	8532				225	19	100	51.7066666666667	15.2462876043411	50	33	42	60	74
1806	3000330	8507				29	44	93	64.7241379310345	9.49397008528548	63	53	61	69	76
1806	3000330	8532				9	43	63	56	6.04152298679729	57	43	56	60	63
1806	3000348	8507				29	44	93	64.7241379310345	9.49397008528548	63	53	61	69	76
1806	3000348	8532				9	43	63	56	6.04152298679729	57	43	56	60	63
1806	3000481	8532				10	35	82	56.8	15.5477758323605	50	35	46	66	79
1806	3000483	8507				258	18	99	55.7325581395349	16.0539637773209	56	35	44	66	76
1806	3000483	8532				225	19	100	51.7066666666667	15.2462876043411	50	33	42	60	74
1806	3000876	8507				25	0	63	13.4	15.2123853049634	13	0	1	19	32
1806	3000876	8532				27	0	45	14.0740740740741	11.6286315284762	13	1	1	25	28
1806	3000905	8507				587	0	103	39.2930153321976	24.659787545306	40	6	21	57	72
1806	3000905	8532				591	0	103	34.6125211505922	22.5535997105609	34	6	16	52	62
1806	3000963	8507				587	0	103	39.2930153321976	24.659787545306	40	6	21	57	72
1806	3000963	8532				591	0	103	34.6125211505922	22.5535997105609	34	6	16	52	62
1806	3001247	8507				25	0	63	13.4	15.2123853049634	13	0	1	19	32
1806	3001247	8532				27	0	45	14.0740740740741	11.6286315284762	13	1	1	25	28
1806	3001488	8507				25	0	63	13.4	15.2123853049634	13	0	1	19	32
1806	3001488	8532				27	0	45	14.0740740740741	11.6286315284762	13	1	1	25	28
1806	3001802	8507				51	22	93	54.5294117647059	17.5252422992397	55	33	41	69	78
1806	3001802	8532				36	33	90	51.1944444444444	12.9831086844065	50	36	44	54	67
1806	3002736	8507				587	0	103	39.2930153321976	24.659787545306	40	6	21	57	72
1806	3002736	8532				591	0	103	34.6125211505922	22.5535997105609	34	6	16	52	62
1806	3004249	8507				587	0	99	37.3628620102215	24.3290059328136	38	2	17	56	69
1806	3004249	8532				591	0	100	32.8544839255499	22.3997384071286	33	1	13	49	62
1806	3004295	8507				258	18	99	55.7325581395349	16.0539637773209	56	35	44	66	76
1806	3004295	8532				225	19	100	51.7066666666667	15.2462876043411	50	33	42	60	74
1806	3004410	8507				220	18	96	53.8772727272727	16.6132046237469	54	31	42	65	75
1806	3004410	8532				190	18	97	47.8789473684211	14.6493793843433	47	28	39	56	64
1806	3005136	8507				25	0	63	13.4	15.2123853049634	13	0	1	19	32
1806	3005136	8532				27	0	45	14.0740740740741	11.6286315284762	13	1	1	25	28
1806	3005456	8507				258	18	99	55.7325581395349	16.0539637773209	56	35	44	66	76
1806	3005456	8532				225	19	100	51.7066666666667	15.2462876043411	50	33	42	60	74
1806	3005897	8507				29	44	93	64.7241379310345	9.49397008528548	63	53	61	69	76
1806	3005897	8532				9	43	63	56	6.04152298679729	57	43	56	60	63
1806	3006322	8507				296	0	103	42.0878378378378	23.7122378627946	42	9	23	60	72
1806	3006322	8532				300	0	109	35.2366666666667	22.258604489086	34	7	16	52	63
1806	3006451	8507				25	0	63	13.4	15.2123853049634	13	0	1	19	32
1806	3006451	8532				27	0	45	14.0740740740741	11.6286315284762	13	1	1	25	28
1806	3006513	8507				29	44	93	64.7241379310345	9.49397008528548	63	53	61	69	76
1806	3006513	8532				9	43	63	56	6.04152298679729	57	43	56	60	63
1806	3006575	8532				14	35	82	57.3571428571429	13.4599528108508	54	42	50	66	79
1806	3006734	8507				25	0	63	13.4	15.2123853049634	13	0	1	19	32
1806	3006734	8532				27	0	45	14.0740740740741	11.6286315284762	13	1	1	25	28
1806	3006923	8507				116	40	99	64.25	12.1897141244076	63	50	56	72	79
1806	3006923	8532				81	40	100	62.9506172839506	13.6774460651175	60	47	53	74	85
1806	3007070	8507				408	22	99	51.4166666666667	16.3817455987324	50	31	37	62	74
