analysis_id	stratum_1	stratum_2	stratum_3	stratum_4	stratum_5	count_value
1804	3027114	2019	8507	4		18
1804	3027114	2019	8507	5		32
1804	3027114	2019	8507	6		27
1804	3027114	2019	8507	7		11
1804	3027114	2019	8507	8		7
1804	3027114	2019	8532	3		21
1804	3027114	2019	8532	4		21
1804	3027114	2019	8532	5		30
1804	3027114	2019	8532	6		25
1804	3027114	2019	8532	7		9
1804	3027970	1986	8507	7		6
1804	3027970	1991	8507	6		6
1804	3027970	1992	8507	6		6
1804	3027970	1994	8507	7		8
1804	3027970	1995	8507	7		8
1804	3027970	1996	8507	7		8
1804	3027970	1997	8507	7		8
1804	3027970	1998	8507	7		6
1804	3027970	2007	8507	6		6
1804	3027970	2008	8507	6		8
1804	3027970	2009	8507	6		8
1804	3027970	2009	8532	6		7
1804	3027970	2010	8507	4		6
1804	3027970	2010	8507	5		11
1804	3027970	2010	8507	6		12
1804	3027970	2010	8507	7		12
1804	3027970	2010	8532	4		7
1804	3027970	2010	8532	5		10
1804	3027970	2010	8532	6		8
1804	3027970	2010	8532	7		7
1804	3027970	2011	8507	5		13
1804	3027970	2011	8507	6		11
1804	3027970	2011	8507	7		6
1804	3027970	2011	8507	8		6
1804	3027970	2011	8532	5		13
1804	3027970	2011	8532	6		8
1804	3027970	2012	8507	5		12
1804	3027970	2012	8507	6		10
1804	3027970	2012	8507	7		9
1804	3027970	2012	8532	4		6
1804	3027970	2012	8532	5		13
1804	3027970	2012	8532	6		9
1804	3027970	2013	8507	5		14
1804	3027970	2013	8507	6		8
1804	3027970	2013	8507	7		8
1804	3027970	2013	8532	5		11
1804	3027970	2013	8532	6		12
1804	3027970	2014	8507	5		18
1804	3027970	2014	8507	6		8
1804	3027970	2014	8507	7		7
1804	3027970	2014	8532	5		11
1804	3027970	2014	8532	6		12
1804	3027970	2015	8507	5		17
1804	3027970	2015	8507	6		10
1804	3027970	2015	8507	7		6
1804	3027970	2015	8532	5		13
1804	3027970	2015	8532	6		12
1804	3027970	2015	8532	7		6
1804	3027970	2016	8507	5		16
1804	3027970	2016	8507	6		9
1804	3027970	2016	8507	7		6
1804	3027970	2016	8532	5		13
1804	3027970	2016	8532	6		15
1804	3027970	2016	8532	7		6
1804	3027970	2017	8507	5		15
1804	3027970	2017	8507	6		12
1804	3027970	2017	8507	7		8
1804	3027970	2017	8507	8		6
1804	3027970	2017	8532	5		14
1804	3027970	2017	8532	6		14
1804	3027970	2017	8532	7		6
1804	3027970	2018	8507	5		16
1804	3027970	2018	8507	6		14
1804	3027970	2018	8507	8		6
1804	3027970	2018	8532	5		15
1804	3027970	2018	8532	6		13
1804	3027970	2018	8532	7		8
1804	3027970	2019	8507	5		11
1804	3027970	2019	8507	6		13
1804	3027970	2019	8507	8		6
1804	3027970	2019	8532	5		10
1804	3027970	2019	8532	6		9
1804	3032503	1974	8507	6		6
1804	3032503	1975	8507	6		6
1804	3032503	1976	8507	6		8
1804	3032503	1977	8507	6		9
1804	3032503	1978	8507	6		10
1804	3032503	1979	8507	6		11
1804	3032503	1980	8507	6		11
1804	3032503	1981	8507	6		10
1804	3032503	1982	8507	6		10
1804	3032503	1983	8507	6		9
1804	3032503	1984	8507	6		8
1804	3032503	1985	8507	6		6
1804	3032503	1985	8507	7		7
1804	3032503	1986	8507	7		8
1804	3032503	1987	8507	6		8
1804	3032503	1987	8507	7		6
1804	3032503	1988	8507	6		11
1804	3032503	1989	8507	6		7
1804	3032503	1989	8507	7		7
1804	3032503	1990	8507	6		8
1804	3032503	1990	8507	7		8
1804	3032503	1991	8507	6		10
1804	3032503	1991	8507	7		9
1804	3032503	1992	8507	6		7
1804	3032503	1992	8507	7		7
1804	3032503	1993	8507	7		8
1804	3032503	1994	8507	7		11
1804	3032503	1995	8507	7		10
1804	3032503	1995	8507	8		6
1804	3032503	1996	8507	7		10
1804	3032503	1997	8507	7		11
1804	3032503	1998	8507	7		8
1804	3032503	1999	8507	8		8
1804	3032503	2000	8507	8		8
1804	3032503	2001	8507	8		7
1804	3032503	2002	8507	8		6
1804	3032503	2005	8507	6		7
1804	3032503	2005	8532	5		7
1804	3032503	2006	8507	6		8
1804	3032503	2007	8507	6		8
1804	3032503	2008	8507	6		10
1804	3032503	2009	8507	4		8
1804	3032503	2009	8507	5		12
1804	3032503	2009	8507	6		15
1804	3032503	2009	8507	7		10
1804	3032503	2009	8507	8		7
1804	3032503	2009	8532	3		6
1804	3032503	2009	8532	4		12
1804	3032503	2009	8532	5		18
1804	3032503	2009	8532	6		16
1804	3032503	2010	8507	3		10
1804	3032503	2010	8507	4		28
1804	3032503	2010	8507	5		38
1804	3032503	2010	8507	6		27
1804	3032503	2010	8507	7		19
1804	3032503	2010	8507	8		9
1804	3032503	2010	8507	9		6
1804	3032503	2010	8532	3		14
1804	3032503	2010	8532	4		33
1804	3032503	2010	8532	5		51
1804	3032503	2010	8532	6		22
1804	3032503	2010	8532	7		12
1804	3032503	2010	8532	8		6
1804	3032503	2011	8507	3		9
1804	3032503	2011	8507	4		27
1804	3032503	2011	8507	5		40
1804	3032503	2011	8507	6		25
1804	3032503	2011	8507	7		19
1804	3032503	2011	8507	8		11
1804	3032503	2011	8532	3		11
1804	3032503	2011	8532	4		33
1804	3032503	2011	8532	5		49
1804	3032503	2011	8532	6		27
1804	3032503	2011	8532	7		9
1804	3032503	2011	8532	8		6
1804	3032503	2012	8507	3		9
1804	3032503	2012	8507	4		25
1804	3032503	2012	8507	5		37
1804	3032503	2012	8507	6		26
1804	3032503	2012	8507	7		22
1804	3032503	2012	8507	8		9
1804	3032503	2012	8507	9		7
1804	3032503	2012	8532	3		11
1804	3032503	2012	8532	4		35
1804	3032503	2012	8532	5		49
1804	3032503	2012	8532	6		28
1804	3032503	2012	8532	7		8
1804	3032503	2012	8532	8		9
1804	3032503	2013	8507	3		7
1804	3032503	2013	8507	4		25
1804	3032503	2013	8507	5		38
1804	3032503	2013	8507	6		28
1804	3032503	2013	8507	7		22
1804	3032503	2013	8507	8		10
1804	3032503	2013	8507	9		7
1804	3032503	2013	8532	3		12
1804	3032503	2013	8532	4		32
1804	3032503	2013	8532	5		49
1804	3032503	2013	8532	6		32
1804	3032503	2013	8532	7		9
1804	3032503	2013	8532	8		7
1804	3032503	2014	8507	3		7
1804	3032503	2014	8507	4		27
1804	3032503	2014	8507	5		38
1804	3032503	2014	8507	6		27
1804	3032503	2014	8507	7		21
1804	3032503	2014	8507	9		10
1804	3032503	2014	8532	3		7
1804	3032503	2014	8532	4		33
1804	3032503	2014	8532	5		47
1804	3032503	2014	8532	6		38
1804	3032503	2014	8532	7		10
1804	3032503	2014	8532	8		8
1804	3032503	2015	8507	3		7
1804	3032503	2015	8507	4		28
1804	3032503	2015	8507	5		38
1804	3032503	2015	8507	6		29
1804	3032503	2015	8507	7		19
1804	3032503	2015	8507	8		7
1804	3032503	2015	8507	9		9
1804	3032503	2015	8532	3		6
1804	3032503	2015	8532	4		33
1804	3032503	2015	8532	5		50
1804	3032503	2015	8532	6		39
1804	3032503	2015	8532	7		12
1804	3032503	2015	8532	8		6
1804	3032503	2016	8507	2		6
1804	3032503	2016	8507	3		7
1804	3032503	2016	8507	4		24
1804	3032503	2016	8507	5		41
1804	3032503	2016	8507	6		30
1804	3032503	2016	8507	7		21
1804	3032503	2016	8507	8		7
1804	3032503	2016	8507	9		8
1804	3032503	2016	8532	4		31
1804	3032503	2016	8532	5		52
1804	3032503	2016	8532	6		43
1804	3032503	2016	8532	7		12
1804	3032503	2016	8532	8		8
1804	3032503	2017	8507	3		7
1804	3032503	2017	8507	4		26
1804	3032503	2017	8507	5		42
1804	3032503	2017	8507	6		32
1804	3032503	2017	8507	7		22
1804	3032503	2017	8507	8		9
1804	3032503	2017	8507	9		8
1804	3032503	2017	8532	4		31
1804	3032503	2017	8532	5		50
1804	3032503	2017	8532	6		43
1804	3032503	2017	8532	7		13
1804	3032503	2017	8532	8		7
1804	3032503	2018	8507	3		12
1804	3032503	2018	8507	4		19
1804	3032503	2018	8507	5		43
1804	3032503	2018	8507	6		35
1804	3032503	2018	8507	7		18
1804	3032503	2018	8507	8		10
1804	3032503	2018	8507	10		6
1804	3032503	2018	8532	2		6
1804	3032503	2018	8532	3		7
1804	3032503	2018	8532	4		25
1804	3032503	2018	8532	5		53
1804	3032503	2018	8532	6		40
1804	3032503	2018	8532	7		19
1804	3032503	2018	8532	8		7
1804	3032503	2019	8507	3		6
1804	3032503	2019	8507	4		15
1804	3032503	2019	8507	5		29
1804	3032503	2019	8507	6		36
1804	3032503	2019	8507	7		15
1804	3032503	2019	8507	8		10
1804	3032503	2019	8507	10		6
1804	3032503	2019	8532	3		7
1804	3032503	2019	8532	4		20
1804	3032503	2019	8532	5		41
1804	3032503	2019	8532	6		38
1804	3032503	2019	8532	7		12
1804	3035995	1986	8507	7		6
1804	3035995	1991	8507	6		6
1804	3035995	1992	8507	6		6
1804	3035995	1994	8507	7		8
1804	3035995	1995	8507	7		8
1804	3035995	1996	8507	7		8
1804	3035995	1997	8507	7		8
1804	3035995	1998	8507	7		6
1804	3035995	2007	8507	6		6
1804	3035995	2008	8507	6		8
1804	3035995	2009	8507	6		8
1804	3035995	2009	8532	6		7
1804	3035995	2010	8507	4		6
1804	3035995	2010	8507	5		11
1804	3035995	2010	8507	6		12
1804	3035995	2010	8507	7		12
1804	3035995	2010	8532	4		7
1804	3035995	2010	8532	5		10
1804	3035995	2010	8532	6		8
1804	3035995	2010	8532	7		7
1804	3035995	2011	8507	5		13
1804	3035995	2011	8507	6		11
1804	3035995	2011	8507	7		6
1804	3035995	2011	8507	8		6
1804	3035995	2011	8532	5		13
1804	3035995	2011	8532	6		8
1804	3035995	2012	8507	5		12
1804	3035995	2012	8507	6		10
1804	3035995	2012	8507	7		9
1804	3035995	2012	8532	4		6
1804	3035995	2012	8532	5		13
1804	3035995	2012	8532	6		9
1804	3035995	2013	8507	5		14
1804	3035995	2013	8507	6		8
1804	3035995	2013	8507	7		8
1804	3035995	2013	8532	5		11
1804	3035995	2013	8532	6		12
1804	3035995	2014	8507	5		18
1804	3035995	2014	8507	6		8
1804	3035995	2014	8507	7		7
1804	3035995	2014	8532	5		11
1804	3035995	2014	8532	6		12
1804	3035995	2015	8507	5		17
1804	3035995	2015	8507	6		10
1804	3035995	2015	8507	7		6
1804	3035995	2015	8532	5		13
1804	3035995	2015	8532	6		12
1804	3035995	2015	8532	7		6
1804	3035995	2016	8507	5		16
1804	3035995	2016	8507	6		9
1804	3035995	2016	8507	7		6
1804	3035995	2016	8532	5		13
1804	3035995	2016	8532	6		15
1804	3035995	2016	8532	7		6
1804	3035995	2017	8507	5		15
1804	3035995	2017	8507	6		12
1804	3035995	2017	8507	7		8
1804	3035995	2017	8507	8		6
1804	3035995	2017	8532	5		14
1804	3035995	2017	8532	6		14
1804	3035995	2017	8532	7		6
1804	3035995	2018	8507	5		16
1804	3035995	2018	8507	6		14
1804	3035995	2018	8507	8		6
1804	3035995	2018	8532	5		15
1804	3035995	2018	8532	6		13
1804	3035995	2018	8532	7		8
1804	3035995	2019	8507	5		11
1804	3035995	2019	8507	6		13
1804	3035995	2019	8507	8		6
1804	3035995	2019	8532	5		10
1804	3035995	2019	8532	6		9
1804	3036277	1974	8507	6		7
1804	3036277	1975	8507	6		6
1804	3036277	1976	8507	6		9
1804	3036277	1977	8507	6		10
1804	3036277	1978	8507	6		11
1804	3036277	1979	8507	6		13
1804	3036277	1980	8507	6		13
1804	3036277	1981	8507	5		7
1804	3036277	1981	8507	6		12
1804	3036277	1982	8507	5		6
1804	3036277	1982	8507	6		10
1804	3036277	1983	8507	5		7
1804	3036277	1983	8507	6		11
1804	3036277	1984	8507	6		10
1804	3036277	1985	8507	5		6
1804	3036277	1985	8507	6		8
1804	3036277	1985	8507	7		7
1804	3036277	1986	8507	5		6
1804	3036277	1986	8507	6		8
1804	3036277	1986	8507	7		8
1804	3036277	1987	8507	6		12
1804	3036277	1988	8507	6		14
1804	3036277	1989	8507	6		8
1804	3036277	1989	8507	7		7
1804	3036277	1990	8507	6		9
1804	3036277	1990	8507	7		8
1804	3036277	1991	8507	6		12
1804	3036277	1991	8507	7		9
1804	3036277	1992	8507	6		8
1804	3036277	1992	8507	7		8
1804	3036277	1993	8507	6		7
1804	3036277	1993	8507	7		10
1804	3036277	1994	8507	7		11
1804	3036277	1995	8507	7		10
1804	3036277	1995	8507	8		8
1804	3036277	1996	8507	7		10
1804	3036277	1996	8507	8		6
1804	3036277	1997	8507	7		11
1804	3036277	1997	8507	8		7
1804	3036277	1998	8507	7		8
1804	3036277	1998	8507	8		7
1804	3036277	1999	8507	8		10
1804	3036277	2000	8507	8		9
1804	3036277	2001	8507	8		7
1804	3036277	2002	8507	8		6
1804	3036277	2002	8532	5		6
1804	3036277	2003	8507	7		6
1804	3036277	2003	8532	8		6
1804	3036277	2004	8507	6		7
1804	3036277	2004	8507	7		6
1804	3036277	2005	8507	6		10
1804	3036277	2005	8507	7		6
1804	3036277	2005	8532	5		8
1804	3036277	2006	8507	6		12
1804	3036277	2006	8507	7		6
1804	3036277	2006	8532	7		6
1804	3036277	2007	8507	6		12
1804	3036277	2007	8507	8		6
1804	3036277	2007	8532	5		6
1804	3036277	2008	8507	6		13
1804	3036277	2008	8507	8		6
1804	3036277	2008	8532	4		6
1804	3036277	2008	8532	5		6
1804	3036277	2008	8532	7		6
1804	3036277	2009	8507	0		22
1804	3036277	2009	8507	1		17
1804	3036277	2009	8507	2		8
1804	3036277	2009	8507	3		10
1804	3036277	2009	8507	4		15
1804	3036277	2009	8507	5		13
1804	3036277	2009	8507	6		22
1804	3036277	2009	8507	7		10
1804	3036277	2009	8507	8		10
1804	3036277	2009	8532	0		24
1804	3036277	2009	8532	1		23
1804	3036277	2009	8532	2		11
1804	3036277	2009	8532	3		14
1804	3036277	2009	8532	4		17
1804	3036277	2009	8532	5		25
1804	3036277	2009	8532	6		17
1804	3036277	2009	8532	7		8
1804	3036277	2009	8532	8		6
1804	3036277	2009	8532	9		6
1804	3036277	2010	8507	0		48
1804	3036277	2010	8507	1		65
1804	3036277	2010	8507	2		37
1804	3036277	2010	8507	3		36
1804	3036277	2010	8507	4		49
1804	3036277	2010	8507	5		62
1804	3036277	2010	8507	6		41
1804	3036277	2010	8507	7		23
1804	3036277	2010	8507	8		13
1804	3036277	2010	8507	9		8
1804	3036277	2010	8532	0		67
1804	3036277	2010	8532	1		79
1804	3036277	2010	8532	2		50
1804	3036277	2010	8532	3		43
1804	3036277	2010	8532	4		70
1804	3036277	2010	8532	5		70
1804	3036277	2010	8532	6		32
1804	3036277	2010	8532	7		14
1804	3036277	2010	8532	8		6
1804	3036277	2010	8532	9		8
1804	3036277	2011	8507	0		44
1804	3036277	2011	8507	1		66
1804	3036277	2011	8507	2		39
1804	3036277	2011	8507	3		40
1804	3036277	2011	8507	4		49
1804	3036277	2011	8507	5		61
1804	3036277	2011	8507	6		37
1804	3036277	2011	8507	7		21
1804	3036277	2011	8507	8		15
1804	3036277	2011	8507	9		7
1804	3036277	2011	8532	0		61
1804	3036277	2011	8532	1		82
1804	3036277	2011	8532	2		46
1804	3036277	2011	8532	3		39
1804	3036277	2011	8532	4		63
1804	3036277	2011	8532	5		70
1804	3036277	2011	8532	6		35
1804	3036277	2011	8532	7		14
1804	3036277	2011	8532	8		6
1804	3036277	2011	8532	9		7
1804	3036277	2012	8507	0		45
1804	3036277	2012	8507	1		63
1804	3036277	2012	8507	2		49
1804	3036277	2012	8507	3		34
1804	3036277	2012	8507	4		52
1804	3036277	2012	8507	5		62
1804	3036277	2012	8507	6		40
1804	3036277	2012	8507	7		29
1804	3036277	2012	8507	8		14
1804	3036277	2012	8507	9		7
1804	3036277	2012	8532	0		56
1804	3036277	2012	8532	1		81
1804	3036277	2012	8532	2		45
1804	3036277	2012	8532	3		40
1804	3036277	2012	8532	4		72
1804	3036277	2012	8532	5		69
1804	3036277	2012	8532	6		39
1804	3036277	2012	8532	7		13
1804	3036277	2012	8532	8		9
1804	3036277	2013	8507	0		43
1804	3036277	2013	8507	1		62
1804	3036277	2013	8507	2		44
1804	3036277	2013	8507	3		30
1804	3036277	2013	8507	4		44
1804	3036277	2013	8507	5		67
1804	3036277	2013	8507	6		42
1804	3036277	2013	8507	7		28
1804	3036277	2013	8507	8		15
1804	3036277	2013	8507	9		7
1804	3036277	2013	8532	0		49
1804	3036277	2013	8532	1		82
1804	3036277	2013	8532	2		47
1804	3036277	2013	8532	3		39
1804	3036277	2013	8532	4		62
1804	3036277	2013	8532	5		71
1804	3036277	2013	8532	6		42
1804	3036277	2013	8532	7		16
1804	3036277	2013	8532	8		7
1804	3036277	2014	8507	0		45
1804	3036277	2014	8507	1		57
1804	3036277	2014	8507	2		42
1804	3036277	2014	8507	3		35
1804	3036277	2014	8507	4		56
1804	3036277	2014	8507	5		66
1804	3036277	2014	8507	6		41
1804	3036277	2014	8507	7		28
1804	3036277	2014	8507	8		9
1804	3036277	2014	8507	9		11
1804	3036277	2014	8532	0		46
1804	3036277	2014	8532	1		76
1804	3036277	2014	8532	2		47
1804	3036277	2014	8532	3		41
1804	3036277	2014	8532	4		66
1804	3036277	2014	8532	5		73
1804	3036277	2014	8532	6		48
1804	3036277	2014	8532	7		16
1804	3036277	2014	8532	8		8
1804	3036277	2015	8507	0		44
1804	3036277	2015	8507	1		53
1804	3036277	2015	8507	2		47
1804	3036277	2015	8507	3		35
1804	3036277	2015	8507	4		49
1804	3036277	2015	8507	5		65
1804	3036277	2015	8507	6		41
1804	3036277	2015	8507	7		30
1804	3036277	2015	8507	8		11
1804	3036277	2015	8507	9		9
1804	3036277	2015	8532	0		48
1804	3036277	2015	8532	1		78
1804	3036277	2015	8532	2		40
1804	3036277	2015	8532	3		42
1804	3036277	2015	8532	4		58
1804	3036277	2015	8532	5		79
1804	3036277	2015	8532	6		51
1804	3036277	2015	8532	7		17
1804	3036277	2015	8532	8		7
1804	3036277	2016	8507	0		43
1804	3036277	2016	8507	1		53
1804	3036277	2016	8507	2		45
1804	3036277	2016	8507	3		33
1804	3036277	2016	8507	4		48
1804	3036277	2016	8507	5		68
1804	3036277	2016	8507	6		45
1804	3036277	2016	8507	7		33
1804	3036277	2016	8507	8		11
1804	3036277	2016	8507	9		8
1804	3036277	2016	8507	10		6
1804	3036277	2016	8532	0		47
1804	3036277	2016	8532	1		74
1804	3036277	2016	8532	2		49
1804	3036277	2016	8532	3		41
1804	3036277	2016	8532	4		62
1804	3036277	2016	8532	5		78
1804	3036277	2016	8532	6		58
1804	3036277	2016	8532	7		16
1804	3036277	2016	8532	8		10
1804	3036277	2017	8507	0		42
1804	3036277	2017	8507	1		56
1804	3036277	2017	8507	2		44
1804	3036277	2017	8507	3		34
1804	3036277	2017	8507	4		48
1804	3036277	2017	8507	5		68
1804	3036277	2017	8507	6		50
1804	3036277	2017	8507	7		30
1804	3036277	2017	8507	8		10
1804	3036277	2017	8507	9		10
1804	3036277	2017	8507	10		7
1804	3036277	2017	8532	0		48
1804	3036277	2017	8532	1		70
1804	3036277	2017	8532	2		45
1804	3036277	2017	8532	3		43
1804	3036277	2017	8532	4		58
1804	3036277	2017	8532	5		77
1804	3036277	2017	8532	6		56
1804	3036277	2017	8532	7		17
1804	3036277	2017	8532	8		10
1804	3036277	2018	8507	0		47
1804	3036277	2018	8507	1		53
1804	3036277	2018	8507	2		41
1804	3036277	2018	8507	3		41
1804	3036277	2018	8507	4		45
1804	3036277	2018	8507	5		71
1804	3036277	2018	8507	6		52
1804	3036277	2018	8507	7		27
1804	3036277	2018	8507	8		12
1804	3036277	2018	8507	9		7
1804	3036277	2018	8507	10		8
1804	3036277	2018	8532	0		46
1804	3036277	2018	8532	1		72
1804	3036277	2018	8532	2		38
1804	3036277	2018	8532	3		49
1804	3036277	2018	8532	4		53
1804	3036277	2018	8532	5		79
1804	3036277	2018	8532	6		50
1804	3036277	2018	8532	7		25
1804	3036277	2018	8532	8		9
1804	3036277	2019	8507	0		43
1804	3036277	2019	8507	1		38
1804	3036277	2019	8507	2		25
1804	3036277	2019	8507	3		31
1804	3036277	2019	8507	4		34
1804	3036277	2019	8507	5		50
1804	3036277	2019	8507	6		46
1804	3036277	2019	8507	7		23
1804	3036277	2019	8507	8		10
1804	3036277	2019	8507	10		8
1804	3036277	2019	8532	0		39
1804	3036277	2019	8532	1		53
1804	3036277	2019	8532	2		38
1804	3036277	2019	8532	3		37
1804	3036277	2019	8532	4		37
1804	3036277	2019	8532	5		64
1804	3036277	2019	8532	6		45
1804	3036277	2019	8532	7		18
1804	3038553	1974	8507	6		7
1804	3038553	1975	8507	6		6
1804	3038553	1976	8507	6		9
1804	3038553	1977	8507	6		10
1804	3038553	1978	8507	6		11
1804	3038553	1979	8507	6		13
1804	3038553	1980	8507	6		13
1804	3038553	1981	8507	5		7
1804	3038553	1981	8507	6		12
1804	3038553	1982	8507	5		6
1804	3038553	1982	8507	6		10
1804	3038553	1983	8507	5		7
1804	3038553	1983	8507	6		11
1804	3038553	1984	8507	6		10
1804	3038553	1985	8507	5		6
1804	3038553	1985	8507	6		8
1804	3038553	1985	8507	7		7
1804	3038553	1986	8507	5		6
1804	3038553	1986	8507	6		8
1804	3038553	1986	8507	7		8
1804	3038553	1987	8507	6		12
1804	3038553	1988	8507	6		14
1804	3038553	1989	8507	6		8
1804	3038553	1989	8507	7		7
1804	3038553	1990	8507	6		9
1804	3038553	1990	8507	7		8
1804	3038553	1991	8507	6		12
1804	3038553	1991	8507	7		9
1804	3038553	1992	8507	6		8
1804	3038553	1992	8507	7		8
1804	3038553	1993	8507	6		7
1804	3038553	1993	8507	7		10
1804	3038553	1994	8507	7		11
1804	3038553	1995	8507	7		10
1804	3038553	1995	8507	8		8
1804	3038553	1996	8507	7		10
1804	3038553	1996	8507	8		6
1804	3038553	1997	8507	7		11
1804	3038553	1997	8507	8		7
1804	3038553	1998	8507	7		8
1804	3038553	1998	8507	8		7
1804	3038553	1999	8507	8		10
1804	3038553	2000	8507	8		9
1804	3038553	2001	8507	8		7
1804	3038553	2002	8507	8		6
1804	3038553	2002	8532	5		6
1804	3038553	2003	8507	7		6
1804	3038553	2003	8532	8		6
1804	3038553	2004	8507	6		7
1804	3038553	2004	8507	7		6
1804	3038553	2005	8507	6		10
1804	3038553	2005	8507	7		6
1804	3038553	2005	8532	5		8
1804	3038553	2006	8507	6		12
1804	3038553	2006	8507	7		6
1804	3038553	2006	8532	7		6
1804	3038553	2007	8507	6		12
1804	3038553	2007	8507	8		6
1804	3038553	2007	8532	5		6
1804	3038553	2008	8507	6		13
1804	3038553	2008	8507	8		6
1804	3038553	2008	8532	4		6
1804	3038553	2008	8532	5		6
1804	3038553	2008	8532	7		6
1804	3038553	2009	8507	0		13
1804	3038553	2009	8507	1		17
1804	3038553	2009	8507	2		8
1804	3038553	2009	8507	3		10
1804	3038553	2009	8507	4		15
1804	3038553	2009	8507	5		13
1804	3038553	2009	8507	6		22
1804	3038553	2009	8507	7		10
1804	3038553	2009	8507	8		10
1804	3038553	2009	8532	0		13
1804	3038553	2009	8532	1		23
1804	3038553	2009	8532	2		11
1804	3038553	2009	8532	3		14
1804	3038553	2009	8532	4		17
1804	3038553	2009	8532	5		25
1804	3038553	2009	8532	6		17
1804	3038553	2009	8532	7		8
1804	3038553	2009	8532	8		6
1804	3038553	2009	8532	9		6
1804	3038553	2010	8507	0		39
1804	3038553	2010	8507	1		65
1804	3038553	2010	8507	2		37
1804	3038553	2010	8507	3		36
1804	3038553	2010	8507	4		49
1804	3038553	2010	8507	5		62
1804	3038553	2010	8507	6		41
1804	3038553	2010	8507	7		23
1804	3038553	2010	8507	8		13
1804	3038553	2010	8507	9		8
1804	3038553	2010	8532	0		56
1804	3038553	2010	8532	1		79
1804	3038553	2010	8532	2		50
1804	3038553	2010	8532	3		43
1804	3038553	2010	8532	4		70
1804	3038553	2010	8532	5		70
1804	3038553	2010	8532	6		32
1804	3038553	2010	8532	7		14
1804	3038553	2010	8532	8		6
1804	3038553	2010	8532	9		8
1804	3038553	2011	8507	0		32
1804	3038553	2011	8507	1		66
1804	3038553	2011	8507	2		39
1804	3038553	2011	8507	3		40
1804	3038553	2011	8507	4		49
1804	3038553	2011	8507	5		61
1804	3038553	2011	8507	6		37
1804	3038553	2011	8507	7		21
1804	3038553	2011	8507	8		15
1804	3038553	2011	8507	9		7
1804	3038553	2011	8532	0		51
1804	3038553	2011	8532	1		82
1804	3038553	2011	8532	2		46
1804	3038553	2011	8532	3		39
1804	3038553	2011	8532	4		63
1804	3038553	2011	8532	5		70
1804	3038553	2011	8532	6		35
1804	3038553	2011	8532	7		14
1804	3038553	2011	8532	8		6
1804	3038553	2011	8532	9		7
1804	3038553	2012	8507	0		34
1804	3038553	2012	8507	1		63
1804	3038553	2012	8507	2		49
1804	3038553	2012	8507	3		34
1804	3038553	2012	8507	4		52
1804	3038553	2012	8507	5		62
1804	3038553	2012	8507	6		40
1804	3038553	2012	8507	7		29
1804	3038553	2012	8507	8		14
1804	3038553	2012	8507	9		7
1804	3038553	2012	8532	0		44
1804	3038553	2012	8532	1		81
1804	3038553	2012	8532	2		45
1804	3038553	2012	8532	3		40
1804	3038553	2012	8532	4		72
1804	3038553	2012	8532	5		69
1804	3038553	2012	8532	6		39
1804	3038553	2012	8532	7		13
1804	3038553	2012	8532	8		9
1804	3038553	2013	8507	0		35
1804	3038553	2013	8507	1		62
1804	3038553	2013	8507	2		44
1804	3038553	2013	8507	3		30
1804	3038553	2013	8507	4		44
1804	3038553	2013	8507	5		67
1804	3038553	2013	8507	6		42
1804	3038553	2013	8507	7		28
1804	3038553	2013	8507	8		15
1804	3038553	2013	8507	9		7
1804	3038553	2013	8532	0		41
1804	3038553	2013	8532	1		82
1804	3038553	2013	8532	2		47
1804	3038553	2013	8532	3		39
1804	3038553	2013	8532	4		62
1804	3038553	2013	8532	5		71
1804	3038553	2013	8532	6		42
1804	3038553	2013	8532	7		16
1804	3038553	2013	8532	8		7
1804	3038553	2014	8507	0		37
1804	3038553	2014	8507	1		57
1804	3038553	2014	8507	2		42
1804	3038553	2014	8507	3		35
1804	3038553	2014	8507	4		56
1804	3038553	2014	8507	5		66
1804	3038553	2014	8507	6		41
1804	3038553	2014	8507	7		28
1804	3038553	2014	8507	8		9
1804	3038553	2014	8507	9		11
1804	3038553	2014	8532	0		40
1804	3038553	2014	8532	1		76
1804	3038553	2014	8532	2		47
1804	3038553	2014	8532	3		41
1804	3038553	2014	8532	4		66
1804	3038553	2014	8532	5		73
1804	3038553	2014	8532	6		48
1804	3038553	2014	8532	7		16
1804	3038553	2014	8532	8		8
1804	3038553	2015	8507	0		34
1804	3038553	2015	8507	1		53
1804	3038553	2015	8507	2		47
1804	3038553	2015	8507	3		35
1804	3038553	2015	8507	4		49
1804	3038553	2015	8507	5		65
1804	3038553	2015	8507	6		41
1804	3038553	2015	8507	7		30
1804	3038553	2015	8507	8		11
1804	3038553	2015	8507	9		9
1804	3038553	2015	8532	0		40
1804	3038553	2015	8532	1		78
1804	3038553	2015	8532	2		40
1804	3038553	2015	8532	3		42
1804	3038553	2015	8532	4		58
1804	3038553	2015	8532	5		79
1804	3038553	2015	8532	6		51
1804	3038553	2015	8532	7		17
1804	3038553	2015	8532	8		7
1804	3038553	2016	8507	0		33
1804	3038553	2016	8507	1		53
1804	3038553	2016	8507	2		45
1804	3038553	2016	8507	3		33
1804	3038553	2016	8507	4		48
1804	3038553	2016	8507	5		68
1804	3038553	2016	8507	6		45
1804	3038553	2016	8507	7		33
1804	3038553	2016	8507	8		11
1804	3038553	2016	8507	9		8
1804	3038553	2016	8507	10		6
1804	3038553	2016	8532	0		34
1804	3038553	2016	8532	1		74
1804	3038553	2016	8532	2		49
